"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 11, 2019","4,721.96","4,710.16","4,735.41","4,707.23","-","-0.25%"
"Nov 08, 2019","4,733.93","4,752.07","4,775.10","4,718.42","-","-0.54%"
"Nov 07, 2019","4,759.57","4,731.86","4,784.78","4,730.03","-","0.76%"
"Nov 06, 2019","4,723.86","4,691.07","4,736.51","4,659.87","-","0.43%"
"Nov 05, 2019","4,703.58","4,728.05","4,731.48","4,671.60","-","-0.83%"
"Nov 04, 2019","4,742.73","4,747.11","4,789.70","4,721.22","-","-0.01%"
"Nov 01, 2019","4,743.14","4,683.68","4,743.14","4,682.49","-","1.51%"
"Oct 31, 2019","4,672.66","4,735.12","4,735.12","4,654.85","-","-0.98%"
"Oct 30, 2019","4,718.96","4,733.78","4,737.64","4,697.64","-","-0.60%"
"Oct 29, 2019","4,747.39","4,737.47","4,763.71","4,729.30","-","-0.26%"
"Oct 28, 2019","4,759.85","4,724.54","4,761.21","4,724.53","-","1.02%"
"Oct 25, 2019","4,711.93","4,769.36","4,769.36","4,711.93","-","-1.16%"
"Oct 24, 2019","4,767.21","4,748.26","4,767.21","4,730.29","-","0.72%"
"Oct 23, 2019","4,733.15","4,705.97","4,740.00","4,702.14","-","0.25%"
"Oct 22, 2019","4,721.53","4,732.92","4,751.42","4,695.92","-","0.10%"
"Oct 21, 2019","4,717.02","4,694.58","4,723.19","4,694.58","-","0.55%"
"Oct 18, 2019","4,691.05","4,677.61","4,723.65","4,677.61","-","-0.63%"
"Oct 17, 2019","4,720.90","4,737.25","4,742.82","4,694.08","-","0.21%"
"Oct 16, 2019","4,711.10","4,658.52","4,717.34","4,658.48","-","0.98%"
"Oct 15, 2019","4,665.60","4,670.77","4,687.85","4,657.62","-","0.07%"
"Oct 14, 2019","4,662.52","4,651.60","4,676.23","4,644.40","-","0.38%"
"Oct 11, 2019","4,645.01","4,632.92","4,685.03","4,630.14","-","1.31%"
"Oct 10, 2019","4,584.98","4,512.37","4,590.26","4,504.58","-","1.73%"
"Oct 09, 2019","4,506.81","4,522.65","4,535.96","4,499.86","-","-0.04%"
"Oct 08, 2019","4,508.56","4,549.23","4,549.94","4,491.18","-","-1.16%"
"Oct 07, 2019","4,561.53","4,607.99","4,608.93","4,544.48","-","-1.21%"
"Oct 04, 2019","4,617.19","4,502.82","4,617.86","4,502.09","-","3.71%"
"Oct 03, 2019","4,451.97","4,412.84","4,476.98","4,404.18","-","0.79%"
"Oct 02, 2019","4,417.00","4,478.62","4,484.34","4,406.58","-","-1.80%"
"Oct 01, 2019","4,498.10","4,502.17","4,515.56","4,480.23","-","-0.40%"
"Sep 30, 2019","4,516.05","4,499.95","4,543.50","4,496.62","-","-0.19%"
"Sep 27, 2019","4,524.50","4,538.86","4,538.86","4,491.88","-","-0.24%"
"Sep 26, 2019","4,535.46","4,565.62","4,575.62","4,520.63","-","-0.60%"
"Sep 25, 2019","4,562.90","4,544.75","4,566.57","4,494.51","-","-0.38%"
"Sep 24, 2019","4,580.35","4,632.99","4,637.41","4,569.36","-","-1.11%"
"Sep 23, 2019","4,631.53","4,634.41","4,638.26","4,604.26","-","-0.13%"
"Sep 20, 2019","4,637.52","4,596.59","4,644.30","4,576.82","-","0.92%"
"Sep 19, 2019","4,595.16","4,614.97","4,616.14","4,577.75","-","-0.24%"
"Sep 18, 2019","4,606.10","4,647.08","4,649.38","4,569.99","-","-0.61%"
"Sep 17, 2019","4,634.24","4,538.30","4,649.16","4,522.70","-","1.56%"
"Sep 16, 2019","4,562.99","4,562.99","4,562.99","4,562.99","-","-0.20%"
"Sep 13, 2019","4,572.06","4,545.87","4,583.76","4,539.44","-","0.98%"
"Sep 12, 2019","4,527.73","4,544.24","4,564.72","4,517.47","-","0.36%"
"Sep 11, 2019","4,511.49","4,500.07","4,526.49","4,483.08","-","0.27%"
"Sep 10, 2019","4,499.52","4,507.68","4,530.33","4,471.45","-","-0.12%"
"Sep 09, 2019","4,505.02","4,530.81","4,574.86","4,495.25","-","-0.07%"
"Sep 06, 2019","4,508.32","4,519.09","4,548.70","4,497.12","-","0.52%"
"Sep 05, 2019","4,485.05","4,482.78","4,506.02","4,467.74","-","1.05%"
"Sep 04, 2019","4,438.32","4,380.77","4,451.44","4,376.55","-","2.49%"
"Sep 03, 2019","4,330.29","4,358.17","4,358.17","4,313.46","-","-0.01%"
"Sep 02, 2019","4,330.78","4,390.31","4,390.31","4,318.81","-","-1.63%"
"Aug 30, 2019","4,402.43","4,328.89","4,415.10","4,314.24","-","2.20%"
"Aug 29, 2019","4,307.58","4,216.63","4,320.96","4,216.63","-","1.91%"
"Aug 28, 2019","4,226.94","4,194.30","4,234.59","4,183.10","-","0.60%"
"Aug 27, 2019","4,201.54","4,150.66","4,201.54","4,150.66","-","1.28%"
"Aug 26, 2019","4,148.35","4,137.73","4,157.25","4,126.80","-","-0.01%"
"Aug 23, 2019","4,148.63","4,151.84","4,190.82","4,121.31","-","-1.00%"
"Aug 22, 2019","4,190.57","4,185.77","4,213.37","4,168.75","-","0.01%"
"Aug 21, 2019","4,190.07","4,164.68","4,202.23","4,146.34","-","1.18%"
"Aug 20, 2019","4,141.24","4,105.65","4,159.78","4,100.62","-","0.87%"
"Aug 19, 2019","4,105.34","4,113.85","4,160.28","4,098.08","-","-0.94%"
"Aug 16, 2019","4,144.32","4,063.27","4,144.64","4,063.13","-","2.39%"
"Aug 15, 2019","4,047.56","4,047.29","4,077.78","3,999.91","-","-0.35%"
"Aug 14, 2019","4,061.83","4,147.47","4,147.47","4,027.31","-","-2.53%"
"Aug 13, 2019","4,167.06","4,166.23","4,229.85","4,153.39","-","-0.37%"
"Aug 12, 2019","4,182.53","4,219.00","4,222.07","4,175.49","-","-2.27%"
"Aug 09, 2019","4,279.53","4,288.57","4,300.74","4,239.86","-","0.39%"
"Aug 08, 2019","4,262.86","4,256.34","4,296.26","4,253.66","-","0.73%"
"Aug 07, 2019","4,231.78","4,126.74","4,245.85","4,125.38","-","1.51%"
"Aug 06, 2019","4,168.68","4,148.94","4,199.83","4,140.69","-","0.68%"
"Aug 05, 2019","4,140.36","4,185.22","4,185.22","4,112.38","-","-2.68%"
"Aug 02, 2019","4,254.44","4,286.54","4,286.76","4,221.15","-","-1.78%"
"Aug 01, 2019","4,331.43","4,368.96","4,404.83","4,315.14","-","-2.36%"
"Jul 31, 2019","4,436.09","4,452.80","4,457.06","4,358.48","-","-0.23%"
"Jul 30, 2019","4,446.28","4,458.18","4,458.59","4,416.07","-","-0.40%"
"Jul 29, 2019","4,464.32","4,393.44","4,476.89","4,391.29","-","1.54%"
"Jul 26, 2019","4,396.46","4,445.23","4,467.78","4,392.48","-","-0.85%"
"Jul 25, 2019","4,434.09","4,450.17","4,457.55","4,409.86","-","-0.33%"
"Jul 24, 2019","4,448.82","4,429.37","4,467.41","4,427.23","-","0.75%"
"Jul 23, 2019","4,415.91","4,452.23","4,462.32","4,388.45","-","-0.94%"
"Jul 22, 2019","4,457.98","4,517.37","4,526.69","4,457.24","-","-1.29%"
"Jul 19, 2019","4,516.43","4,533.80","4,549.62","4,508.77","-","-0.12%"
"Jul 18, 2019","4,521.69","4,613.83","4,613.83","4,515.41","-","-2.02%"
"Jul 17, 2019","4,614.93","4,664.42","4,671.80","4,604.12","-","-0.68%"
"Jul 16, 2019","4,646.35","4,670.38","4,678.10","4,612.28","-","-0.74%"
"Jul 15, 2019","4,680.90","4,636.15","4,694.12","4,629.45","-","1.44%"
"Jul 12, 2019","4,614.57","4,640.16","4,640.28","4,596.23","-","-0.12%"
"Jul 11, 2019","4,620.06","4,609.23","4,638.16","4,581.86","-","0.89%"
"Jul 10, 2019","4,579.32","4,593.93","4,617.49","4,559.76","-","-1.84%"
"Jul 09, 2019","4,665.14","4,743.44","4,754.73","4,572.73","-","-1.73%"
"Jul 08, 2019","4,747.26","4,722.94","4,771.09","4,718.90","-","1.21%"
"Jul 05, 2019","4,690.72","4,702.66","4,715.48","4,659.85","-","-0.39%"
"Jul 04, 2019","4,709.27","4,714.62","4,720.76","4,703.14","-","0.21%"
"Jul 03, 2019","4,699.43","4,702.15","4,714.17","4,677.07","-","0.28%"
"Jul 02, 2019","4,686.33","4,701.75","4,715.58","4,681.69","-","-0.24%"
"Jul 01, 2019","4,697.72","4,664.42","4,697.72","4,642.29","-","1.61%"
"Jun 28, 2019","4,623.28","4,660.96","4,660.96","4,609.27","-","-0.56%"
"Jun 27, 2019","4,649.22","4,724.90","4,724.90","4,644.77","-","-1.43%"
"Jun 26, 2019","4,716.43","4,707.08","4,727.85","4,701.10","-","0.44%"
"Jun 25, 2019","4,695.90","4,694.13","4,718.77","4,680.70","-","-0.09%"
"Jun 24, 2019","4,700.34","4,684.90","4,709.23","4,682.35","-","-0.28%"
"Jun 21, 2019","4,713.51","4,729.89","4,752.85","4,679.28","-","-0.54%"
"Jun 20, 2019","4,738.94","4,750.65","4,784.63","4,729.81","-","1.56%"
"Jun 19, 2019","4,666.19","4,648.54","4,704.89","4,642.90","-","0.08%"
"Jun 18, 2019","4,662.43","4,637.05","4,696.90","4,628.56","-","1.26%"
"Jun 17, 2019","4,604.60","4,636.09","4,667.12","4,603.89","-","-0.84%"
"Jun 14, 2019","4,643.54","4,678.84","4,678.84","4,627.38","-","-0.81%"
"Jun 13, 2019","4,681.67","4,703.85","4,718.86","4,663.39","-","-0.89%"
"Jun 12, 2019","4,723.87","4,711.12","4,739.26","4,693.52","-","0.06%"
"Jun 11, 2019","4,720.85","4,726.81","4,745.77","4,706.30","-","0.48%"
"Jun 10, 2019","4,698.11","4,681.62","4,734.11","4,659.26","-","2.93%"
"Jun 07, 2019","4,564.36","4,522.46","4,574.94","4,520.98","-","0.96%"
"Jun 06, 2019","4,520.84","4,545.11","4,565.27","4,488.39","-","-1.31%"
"Jun 05, 2019","4,580.83","4,554.72","4,590.09","4,537.85","-","0.58%"
"Jun 04, 2019","4,554.28","4,540.95","4,604.33","4,526.17","-","1.06%"
"Jun 03, 2019","4,506.44","4,477.10","4,523.37","4,477.10","-","0.24%"
"May 31, 2019","4,495.86","4,513.73","4,513.73","4,412.09","-","-3.93%"
"May 30, 2019","4,679.95","4,608.39","4,700.39","4,608.39","-","2.09%"
"May 29, 2019","4,584.17","4,509.43","4,615.69","4,487.09","-","1.35%"
"May 28, 2019","4,523.25","4,578.05","4,586.83","4,509.31","-","-1.35%"
"May 27, 2019","4,585.26","4,597.70","4,599.93","4,579.92","-","-0.18%"
"May 24, 2019","4,593.36","4,625.81","4,631.47","4,556.94","-","-0.90%"
"May 23, 2019","4,635.22","4,625.96","4,635.22","4,586.18","-","-0.53%"
"May 22, 2019","4,659.76","4,682.91","4,682.91","4,631.64","-","-0.27%"
"May 21, 2019","4,672.55","4,695.63","4,699.45","4,638.25","-","-0.35%"
"May 20, 2019","4,689.17","4,686.26","4,719.97","4,653.54","-","0.14%"
"May 17, 2019","4,682.70","4,651.40","4,698.21","4,642.80","-","-0.02%"
"May 16, 2019","4,683.65","4,683.49","4,725.02","4,655.38","-","0.37%"
"May 15, 2019","4,666.50","4,638.54","4,698.18","4,609.05","-","-0.23%"
"May 14, 2019","4,677.11","4,636.29","4,689.61","4,636.27","-","0.90%"
"May 13, 2019","4,635.30","4,646.65","4,650.19","4,573.34","-","-0.78%"
"May 10, 2019","4,671.71","4,649.28","4,711.15","4,578.75","-","1.11%"
"May 09, 2019","4,620.60","4,628.09","4,654.75","4,562.79","-","-1.69%"
"May 08, 2019","4,699.86","4,707.42","4,718.96","4,674.83","-","-0.46%"
"May 07, 2019","4,721.57","4,777.89","4,777.89","4,696.57","-","-1.96%"
"May 06, 2019","4,816.03","4,793.35","4,823.09","4,760.75","-","-0.03%"
"May 03, 2019","4,817.58","4,810.56","4,853.12","4,808.89","-","0.22%"
"May 02, 2019","4,807.22","4,840.78","4,841.71","4,793.77","-","-2.06%"
"May 01, 2019","4,908.11","4,908.11","4,908.11","4,908.11","-","0.89%"
"Apr 30, 2019","4,864.79","4,911.15","4,911.15","4,835.56","-","-0.98%"
"Apr 29, 2019","4,912.92","4,925.69","4,949.92","4,890.86","-","-0.39%"
"Apr 26, 2019","4,932.17","4,942.97","4,959.30","4,908.57","-","0.59%"
"Apr 25, 2019","4,903.41","4,877.23","4,922.07","4,851.90","-","-0.38%"
"Apr 24, 2019","4,921.96","4,918.12","4,930.98","4,868.57","-","-0.36%"
"Apr 23, 2019","4,939.94","4,973.18","4,988.31","4,917.00","-","-1.15%"
"Apr 22, 2019","4,997.34","5,015.57","5,027.08","4,988.97","-","-0.58%"
"Apr 19, 2019","5,026.55","5,026.55","5,026.55","5,026.55","-","0.00%"
"Apr 18, 2019","5,026.55","5,026.55","5,026.55","5,026.55","-","0.08%"
"Apr 17, 2019","5,022.41","4,963.86","5,030.45","4,945.41","-","1.86%"
"Apr 16, 2019","4,930.65","4,891.08","4,956.82","4,886.34","-","0.40%"
"Apr 15, 2019","4,910.88","4,929.18","4,938.25","4,889.05","-","-0.57%"
"Apr 12, 2019","4,938.82","4,958.73","4,973.59","4,927.04","-","0.34%"
"Apr 11, 2019","4,922.08","4,947.24","4,961.51","4,892.84","-","-0.82%"
"Apr 10, 2019","4,962.96","4,991.27","4,991.27","4,956.13","-","-0.07%"
"Apr 09, 2019","4,966.20","4,981.87","4,986.18","4,930.20","-","-0.16%"
"Apr 08, 2019","4,974.03","4,918.99","4,992.44","4,893.30","-","1.59%"
"Apr 05, 2019","4,896.18","4,779.65","4,901.67","4,779.65","-","2.90%"
"Apr 04, 2019","4,758.12","4,676.40","4,770.15","4,663.10","-","1.49%"
"Apr 03, 2019","4,688.19","4,691.41","4,719.83","4,671.64","-","0.29%"
"Apr 02, 2019","4,674.50","4,729.26","4,729.26","4,653.99","-","-1.02%"
"Apr 01, 2019","4,722.77","4,669.77","4,740.65","4,669.77","-","1.95%"
"Mar 29, 2019","4,632.66","4,612.71","4,645.54","4,591.97","-","0.66%"
"Mar 28, 2019","4,602.20","4,606.70","4,618.06","4,554.04","-","-0.27%"
"Mar 27, 2019","4,614.66","4,629.03","4,652.41","4,598.79","-","-1.00%"
"Mar 26, 2019","4,661.41","4,667.53","4,694.49","4,651.39","-","-0.38%"
"Mar 25, 2019","4,679.04","4,615.00","4,679.04","4,614.31","-","1.65%"
"Mar 22, 2019","4,603.00","4,725.36","4,726.99","4,600.11","-","-3.74%"
"Mar 21, 2019","4,781.70","4,774.59","4,798.56","4,747.21","-","0.44%"
"Mar 20, 2019","4,760.60","4,663.86","4,791.42","4,642.94","-","2.40%"
"Mar 19, 2019","4,649.12","4,659.54","4,689.90","4,625.82","-","0.99%"
"Mar 18, 2019","4,603.74","4,603.74","4,603.74","4,603.74","-","0.53%"
"Mar 15, 2019","4,579.60","4,537.31","4,589.85","4,534.81","-","1.49%"
"Mar 14, 2019","4,512.46","4,516.73","4,525.24","4,470.74","-","-0.30%"
"Mar 13, 2019","4,526.03","4,527.79","4,542.19","4,500.72","-","0.30%"
"Mar 12, 2019","4,512.57","4,523.97","4,565.92","4,492.08","-","0.43%"
"Mar 11, 2019","4,493.39","4,474.24","4,507.89","4,459.81","-","1.06%"
"Mar 08, 2019","4,446.13","4,436.36","4,461.85","4,397.65","-","-0.12%"
"Mar 07, 2019","4,451.40","4,492.13","4,499.33","4,424.36","-","-1.06%"
"Mar 06, 2019","4,498.88","4,532.75","4,552.73","4,483.74","-","-0.88%"
"Mar 05, 2019","4,538.88","4,566.26","4,578.57","4,536.58","-","-0.51%"
"Mar 04, 2019","4,562.36","4,593.20","4,593.40","4,541.13","-","-0.75%"
"Mar 01, 2019","4,596.84","4,630.42","4,637.66","4,559.99","-","-0.54%"
"Feb 28, 2019","4,621.69","4,687.69","4,699.17","4,589.56","-","-1.36%"
"Feb 27, 2019","4,685.36","4,732.84","4,732.84","4,668.08","-","-0.93%"
"Feb 26, 2019","4,729.21","4,755.93","4,757.00","4,710.74","-","-0.77%"
"Feb 25, 2019","4,765.71","4,804.59","4,813.95","4,750.07","-","0.00%"
"Feb 22, 2019","4,765.53","4,755.77","4,800.84","4,751.08","-","0.77%"
"Feb 21, 2019","4,728.93","4,695.00","4,728.93","4,668.79","-","0.64%"
"Feb 20, 2019","4,698.97","4,679.08","4,715.56","4,679.08","-","0.50%"
"Feb 19, 2019","4,675.71","4,668.95","4,713.84","4,658.37","-","0.48%"
"Feb 18, 2019","4,653.37","4,669.95","4,675.56","4,650.80","-","0.27%"
"Feb 15, 2019","4,640.66","4,631.85","4,672.40","4,597.61","-","0.96%"
"Feb 14, 2019","4,596.70","4,553.18","4,633.10","4,528.62","-","1.08%"
"Feb 13, 2019","4,547.70","4,652.84","4,655.54","4,538.67","-","-2.75%"
"Feb 12, 2019","4,676.39","4,713.28","4,746.99","4,659.82","-","-0.62%"
"Feb 11, 2019","4,705.38","4,711.34","4,735.54","4,680.14","-","-0.64%"
"Feb 08, 2019","4,735.49","4,781.14","4,782.26","4,725.98","-","-1.09%"
"Feb 07, 2019","4,787.56","4,804.83","4,838.22","4,759.80","-","-0.22%"
"Feb 06, 2019","4,797.90","4,851.01","4,867.44","4,797.90","-","-1.41%"
"Feb 05, 2019","4,866.42","4,814.17","4,888.81","4,810.66","-","1.35%"
"Feb 04, 2019","4,801.81","4,801.81","4,801.81","4,801.81","-","0.29%"
"Feb 01, 2019","4,787.84","4,810.43","4,844.56","4,785.28","-","-0.96%"
"Jan 31, 2019","4,834.23","4,792.34","4,848.02","4,790.43","-","1.60%"
"Jan 30, 2019","4,758.15","4,751.82","4,775.89","4,689.52","-","-0.74%"
"Jan 29, 2019","4,793.78","4,786.37","4,825.86","4,772.76","-","0.45%"
"Jan 28, 2019","4,772.31","4,757.96","4,815.90","4,746.45","-","-0.62%"
"Jan 25, 2019","4,801.90","4,798.83","4,843.80","4,759.66","-","0.58%"
"Jan 24, 2019","4,774.14","4,801.16","4,811.58","4,741.60","-","0.24%"
"Jan 23, 2019","4,762.75","4,764.15","4,796.00","4,733.74","-","0.21%"
"Jan 22, 2019","4,752.62","4,794.11","4,794.11","4,725.46","-","-0.60%"
"Jan 21, 2019","4,781.26","4,812.09","4,838.95","4,754.22","-","-1.13%"
"Jan 18, 2019","4,835.93","4,839.34","4,856.74","4,806.40","-","1.07%"
"Jan 17, 2019","4,784.93","4,781.77","4,844.46","4,778.97","-","-0.16%"
"Jan 16, 2019","4,792.74","4,780.03","4,822.87","4,774.16","-","0.66%"
"Jan 15, 2019","4,761.45","4,762.70","4,784.53","4,754.17","-","0.08%"
"Jan 14, 2019","4,757.51","4,740.19","4,797.33","4,718.35","-","0.28%"
"Jan 11, 2019","4,744.32","4,754.73","4,762.81","4,722.38","-","-0.14%"
"Jan 10, 2019","4,750.93","4,741.08","4,769.50","4,724.94","-","0.31%"
"Jan 09, 2019","4,736.33","4,714.93","4,781.46","4,714.93","-","0.93%"
"Jan 08, 2019","4,692.85","4,656.78","4,700.01","4,631.86","-","1.54%"
"Jan 07, 2019","4,621.60","4,570.08","4,621.60","4,558.82","-","1.72%"
"Jan 04, 2019","4,543.55","4,462.81","4,568.39","4,462.81","-","1.68%"
"Jan 03, 2019","4,468.33","4,482.82","4,489.88","4,429.33","-","-0.74%"
"Jan 02, 2019","4,501.60","4,399.66","4,516.24","4,391.35","-","2.22%"
"Jan 01, 2019","4,404.03","4,404.03","4,404.03","4,404.03","-","0.00%"
"Dec 31, 2018","4,404.03","4,395.41","4,425.30","4,374.91","-","0.11%"
"Dec 28, 2018","4,399.40","4,394.44","4,414.09","4,361.74","-","0.47%"
"Dec 27, 2018","4,378.73","4,343.84","4,386.88","4,333.38","-","0.44%"
"Dec 26, 2018","4,359.57","4,327.58","4,362.63","4,312.99","-","0.20%"
"Dec 25, 2018","4,350.94","4,350.94","4,350.94","4,350.94","-","0.00%"
"Dec 24, 2018","4,350.94","4,354.25","4,377.21","4,324.14","-","0.07%"
"Dec 21, 2018","4,347.71","4,382.46","4,393.10","4,317.16","-","-0.70%"
"Dec 20, 2018","4,378.37","4,374.75","4,389.45","4,338.50","-","1.19%"
"Dec 19, 2018","4,326.77","4,283.42","4,414.32","4,283.42","-","1.69%"
"Dec 18, 2018","4,254.79","4,210.95","4,300.24","4,197.90","-","1.26%"
"Dec 17, 2018","4,201.84","4,309.69","4,338.90","4,195.43","-","-1.34%"
"Dec 14, 2018","4,258.89","4,265.34","4,309.74","4,238.23","-","-0.80%"
"Dec 13, 2018","4,293.38","4,266.11","4,342.82","4,266.11","-","0.58%"
"Dec 12, 2018","4,268.80","4,268.80","4,268.80","4,268.80","-","1.13%"
"Dec 11, 2018","4,221.27","4,288.60","4,301.42","4,221.27","-","-0.49%"
"Dec 10, 2018","4,242.08","4,297.61","4,308.23","4,220.27","-","-1.85%"
"Dec 07, 2018","4,322.04","4,327.87","4,374.74","4,295.81","-","1.19%"
"Dec 06, 2018","4,271.39","4,209.10","4,305.77","4,161.85","-","0.54%"
"Dec 05, 2018","4,248.34","4,265.93","4,269.79","4,235.03","-","-0.13%"
"Dec 04, 2018","4,254.08","4,286.58","4,308.68","4,237.68","-","-1.68%"
"Dec 03, 2018","4,326.78","4,347.95","4,427.38","4,274.70","-","1.38%"
"Nov 30, 2018","4,267.89","4,315.77","4,315.77","4,233.51","-","-1.44%"
"Nov 29, 2018","4,330.06","4,235.10","4,330.06","4,229.17","-","3.65%"
"Nov 28, 2018","4,177.63","4,067.42","4,230.46","4,066.35","-","3.03%"
"Nov 27, 2018","4,054.66","4,022.62","4,086.61","4,020.93","-","1.32%"
"Nov 26, 2018","4,001.99","4,209.14","4,226.12","3,962.35","-","-4.81%"
"Nov 23, 2018","4,204.35","4,229.70","4,244.04","4,188.54","-","-0.84%"
"Nov 22, 2018","4,239.98","4,283.96","4,287.38","4,211.63","-","-1.00%"
"Nov 21, 2018","4,282.83","4,309.13","4,359.59","4,267.49","-","0.35%"
"Nov 20, 2018","4,267.80","4,305.39","4,343.48","4,261.25","-","-1.61%"
"Nov 19, 2018","4,337.82","4,337.82","4,337.82","4,337.82","-","-0.68%"
"Nov 16, 2018","4,367.52","4,261.17","4,406.42","4,261.17","-","3.05%"
"Nov 15, 2018","4,238.16","4,319.01","4,329.05","4,235.99","-","-2.06%"
"Nov 14, 2018","4,327.47","4,328.42","4,415.65","4,296.78","-","0.51%"
"Nov 13, 2018","4,305.45","4,377.67","4,390.99","4,297.16","-","-2.67%"
"Nov 12, 2018","4,423.67","4,513.22","4,528.39","4,413.24","-","-2.11%"
"Nov 09, 2018","4,519.08","4,545.22","4,588.95","4,363.58","-","-1.34%"
"Nov 08, 2018","4,580.39","4,869.30","4,869.65","4,533.56","-","-6.71%"
"Nov 07, 2018","4,909.83","4,872.77","4,917.75","4,860.60","-","1.51%"
"Nov 06, 2018","4,836.64","4,880.69","4,910.11","4,836.64","-","-0.56%"
"Nov 05, 2018","4,864.08","4,731.50","4,881.05","4,731.08","-","3.18%"
"Nov 02, 2018","4,713.95","4,713.95","4,713.95","4,713.95","-","0.41%"
"Nov 01, 2018","4,694.69","4,539.96","4,722.68","4,539.96","-","4.03%"
"Oct 31, 2018","4,512.89","4,491.19","4,551.85","4,447.65","-","-0.22%"
"Oct 30, 2018","4,522.95","4,545.05","4,557.66","4,481.27","-","-1.59%"
"Oct 29, 2018","4,595.94","4,798.65","4,807.18","4,517.21","-","-5.34%"
"Oct 26, 2018","4,855.36","4,891.59","4,902.02","4,844.71","-","-1.39%"
"Oct 25, 2018","4,923.60","4,873.69","4,954.02","4,865.22","-","0.85%"
"Oct 24, 2018","4,882.24","4,961.30","4,972.97","4,832.15","-","-1.13%"
"Oct 23, 2018","4,938.03","4,976.02","4,989.27","4,908.46","-","-1.39%"
"Oct 22, 2018","5,007.45","5,096.97","5,108.04","4,972.46","-","-2.20%"
"Oct 19, 2018","5,120.24","5,103.62","5,149.43","5,043.10","-","0.44%"
"Oct 18, 2018","5,097.99","5,214.39","5,239.15","5,066.76","-","-3.20%"
"Oct 17, 2018","5,266.38","5,299.53","5,301.62","5,245.15","-","-1.11%"
"Oct 16, 2018","5,325.67","5,284.18","5,336.67","5,280.23","-","1.37%"
"Oct 15, 2018","5,253.92","5,224.91","5,279.70","5,186.32","-","1.14%"
"Oct 12, 2018","5,194.69","5,228.99","5,269.42","5,143.26","-","0.36%"
"Oct 11, 2018","5,175.94","5,216.80","5,239.74","5,159.31","-","-0.66%"
"Oct 10, 2018","5,210.54","5,245.85","5,252.91","5,182.89","-","-1.24%"
"Oct 09, 2018","5,275.98","5,223.40","5,279.49","5,177.90","-","0.32%"
