"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 23, 2018","634.17","649.73","649.73","630.11","-","-2.41%"
"Oct 22, 2018","649.85","647.80","651.01","642.44","-","0.25%"
"Oct 19, 2018","648.22","643.43","648.99","636.73","-","0.44%"
"Oct 18, 2018","645.40","651.50","651.50","644.99","-","-1.04%"
"Oct 17, 2018","652.20","645.07","656.80","645.07","-","1.12%"
"Oct 16, 2018","644.97","646.51","650.84","643.03","-","-0.07%"
"Oct 15, 2018","645.41","651.53","651.53","643.68","-","-0.90%"
"Oct 12, 2018","651.25","639.43","655.34","639.43","-","1.86%"
"Oct 11, 2018","639.36","668.66","668.66","639.36","-","-4.39%"
"Oct 10, 2018","668.71","672.50","674.37","666.49","-","-0.55%"
"Oct 08, 2018","672.43","675.86","678.51","672.43","-","-0.50%"
"Oct 05, 2018","675.79","677.60","680.12","671.84","-","-0.27%"
"Oct 04, 2018","677.64","690.79","690.79","676.40","-","-1.75%"
"Oct 02, 2018","689.74","699.57","700.90","689.56","-","-1.45%"
"Oct 01, 2018","699.86","700.35","703.04","696.88","-","0.02%"
"Sep 28, 2018","699.73","705.97","705.97","697.72","-","-0.79%"
"Sep 27, 2018","705.27","700.90","705.27","697.36","-","0.60%"
"Sep 21, 2018","701.04","698.50","701.04","696.04","-","0.59%"
"Sep 20, 2018","696.90","692.89","700.43","692.21","-","0.90%"
"Sep 19, 2018","690.70","690.90","692.10","687.47","-","0.39%"
"Sep 18, 2018","688.00","682.38","689.33","680.19","-","0.37%"
"Sep 17, 2018","685.49","690.48","690.48","683.01","-","-0.75%"
"Sep 14, 2018","690.66","682.85","690.66","682.85","-","1.90%"
"Sep 13, 2018","677.81","679.28","680.52","676.77","-","-0.06%"
"Sep 12, 2018","678.22","679.35","680.52","675.36","-","-0.08%"
"Sep 11, 2018","678.76","682.44","684.93","676.87","-","-0.57%"
"Sep 10, 2018","682.67","679.27","683.30","679.25","-","0.31%"
"Sep 07, 2018","680.54","685.44","685.44","675.68","-","-0.67%"
"Sep 06, 2018","685.10","687.34","688.81","683.93","-","-0.34%"
"Sep 05, 2018","687.41","697.43","697.43","686.44","-","-1.43%"
"Sep 04, 2018","697.38","694.52","698.07","693.17","-","0.45%"
"Sep 03, 2018","694.26","700.34","700.34","692.78","-","-0.95%"
"Aug 31, 2018","700.89","695.02","700.89","690.23","-","0.85%"
"Aug 30, 2018","695.00","694.34","699.22","692.70","-","0.08%"
"Aug 29, 2018","694.43","692.37","694.43","690.71","-","0.31%"
"Aug 28, 2018","692.30","694.06","696.61","690.94","-","0.10%"
"Aug 27, 2018","691.64","688.32","692.52","687.76","-","0.55%"
"Aug 24, 2018","687.88","685.16","688.70","680.82","-","0.37%"
"Aug 23, 2018","685.35","682.41","685.44","680.62","-","0.46%"
"Aug 22, 2018","682.23","678.40","683.87","678.40","-","0.57%"
"Aug 21, 2018","678.34","669.37","679.54","668.11","-","1.34%"
"Aug 20, 2018","669.39","670.31","675.23","668.40","-","-0.04%"
"Aug 17, 2018","669.67","669.04","671.72","667.89","-","0.18%"
"Aug 16, 2018","668.48","676.17","676.17","661.74","-","-1.14%"
"Aug 14, 2018","676.16","673.73","677.32","672.79","-","0.36%"
"Aug 13, 2018","673.71","682.57","682.57","669.62","-","-1.30%"
"Aug 10, 2018","682.61","692.64","692.64","681.04","-","-1.45%"
"Aug 09, 2018","692.63","691.67","692.63","688.53","-","0.12%"
"Aug 08, 2018","691.81","691.56","694.92","690.60","-","0.06%"
"Aug 07, 2018","691.39","685.63","691.83","684.59","-","0.84%"
"Aug 06, 2018","685.63","686.25","690.47","684.78","-","-0.17%"
"Aug 03, 2018","686.81","683.56","686.90","682.42","-","0.66%"
"Aug 02, 2018","682.34","694.51","694.51","680.84","-","-1.81%"
"Aug 01, 2018","694.93","691.51","697.04","691.51","-","0.50%"
"Jul 31, 2018","691.44","691.33","691.88","687.77","-","0.01%"
"Jul 30, 2018","691.37","692.13","692.26","687.91","-","-0.13%"
"Jul 27, 2018","692.28","689.11","692.37","688.81","-","0.29%"
"Jul 26, 2018","690.30","687.70","692.78","685.18","-","0.75%"
"Jul 25, 2018","685.14","688.10","690.98","683.73","-","-0.32%"
"Jul 24, 2018","687.37","686.59","688.73","682.64","-","0.21%"
"Jul 23, 2018","685.92","692.59","692.59","684.15","-","-1.07%"
"Jul 20, 2018","693.34","690.59","694.25","686.34","-","0.32%"
"Jul 19, 2018","691.14","695.15","696.03","690.14","-","-0.22%"
"Jul 18, 2018","692.64","693.47","700.88","691.54","-","0.05%"
